HOG	OG	Gene Tree Parent Clade	Bicyclus_anynana	Danaus_plexippus	Heliconius_erato_lativitta	Heliconius_melpomene_melpomene	Junonia_coenia	Maniola_hyperantus	Pararge_aegeria	Vanessa_cardui	Vanessa_tameamea
N3.HOG0006141	OG0003306	n0			HEL_001743-RA	HMEL031246g1.t1	JC_00754-RA			Vcard_DToL01823-RA	XP_026501175.1
N3.HOG0006142	OG0003307	n0			HEL_008896-RA	HMEL017545g1.t1	JC_11548-RA			Vcard_DToL11370-RA	XP_026487954.1
N3.HOG0006143	OG0003308	n0			HEL_014584-RA	HMEL020323g1.t1, HMEL016484g1.t1	JC_12430-RA			Vcard_DToL14650-RA	XP_026494185.1
N3.HOG0006144	OG0003309	n0			HEL_001747-RA, HEL_001746-RA	HMEL015429g1.t1	JC_00758-RA			Vcard_DToL01817-RA	XP_026501176.1
N3.HOG0006145	OG0003310	n0			HEL_001748-RA	HMEL015428g1.t1	JC_00759-RA			Vcard_DToL01813-RA	XP_026501163.1
N3.HOG0006146	OG0003311	n3									XP_026489920.1
N3.HOG0006147	OG0003311	n6			HEL_010516-RA	HMEL017014g1.t1				Vcard_DToL09021-RA	
N3.HOG0006148	OG0003312	n0			HEL_012574-RA	HMEL016010g1.t1	JC_10537-RA, JC_10544-RA			Vcard_DToL13035-RA	XP_026495849.1
N3.HOG0006149	OG0003313	n0			HEL_011678-RA, HEL_011679-RA	HMEL010783g1.t1	JC_16750-RA			Vcard_DToL18748-RA	XP_026500961.1
N3.HOG0006150	OG0003314	n0			HEL_013201-RA	HMEL036276g1.t1, HMEL006427g1.t1	JC_06090-RA			Vcard_DToL10822-RA	XP_026500318.1
N3.HOG0006151	OG0003315	n0			HEL_007592-RA	HMEL015472g1.t1	JC_04473-RA			Vcard_DToL04818-RA, Vcard_DToL04819-RA	XP_026490071.1
N3.HOG0006152	OG0003316	n0			HEL_013200-RA	HMEL006429g1.t1	JC_06092-RA, JC_06093-RA			Vcard_DToL10823-RA	XP_026500341.1
N3.HOG0006153	OG0003317	n3				HMEL036947g1.t1					
N3.HOG0006154	OG0003317	n6			HEL_007749-RA		JC_08678-RA				
N3.HOG0006155	OG0003318	n5					JC_05782-RA			Vcard_DToL10118-RA	
N3.HOG0006156	OG0003318	n7								Vcard_DToL10116-RA, Vcard_DToL07441-RA	
N3.HOG0006157	OG0003319	n0			HEL_013245-RA	HMEL015794g1.t1	JC_02283-RA			Vcard_DToL00040-RA, Vcard_DToL00044-RA	XP_026500433.1
N3.HOG0006158	OG0003320	n0			HEL_000767-RA	HMEL037484g1.t1	JC_06797-RA			Vcard_DToL12407-RA	XP_026487254.1
N3.HOG0006159	OG0003321	n0			HEL_000765-RA	HMEL037482g1.t1, HMEL037483g1.t1	JC_06795-RA			Vcard_DToL12408-RA	XP_026487245.1
N3.HOG0006160	OG0003322	n0			HEL_003347-RA	HMEL014487g1.t1	JC_14558-RA, JC_14559-RA			Vcard_DToL16693-RA	XP_026490204.1
N3.HOG0006161	OG0003323	n0				HMEL035608g1.t1	JC_00475-RA, JC_07361-RA, JC_09576-RA, JC_15249-RA				XP_026493239.1, XP_026494842.1
N3.HOG0006162	OG0003324	n0			HEL_000472-RA	HMEL017676g1.t1	JC_14112-RA			Vcard_DToL13889-RA	XP_026496125.1
N3.HOG0006163	OG0003325	n0			HEL_013904-RA, HEL_013903-RA	HMEL005441g1.t1	JC_16246-RA			Vcard_DToL18415-RA	XP_026483343.1
N3.HOG0006164	OG0003326	n0			HEL_007588-RA	HMEL015476g1.t1	JC_04478-RA			Vcard_DToL04814-RA	XP_026490073.1, XP_026490074.1
N3.HOG0006165	OG0003327	n0			HEL_005270-RA	HMEL017833g1.t1	JC_05524-RA			Vcard_DToL03118-RA, Vcard_DToL03119-RA	XP_026496291.1
N3.HOG0006166	OG0003328	n0			HEL_005652-RA	HMEL016013g1.t1	JC_10547-RA, JC_10548-RA			Vcard_DToL13031-RA	XP_026495506.1
N3.HOG0006167	OG0003329	n0			HEL_003609-RA	HMEL038057g1.t1	JC_12418-RA, JC_12419-RA			Vcard_DToL14659-RA	XP_026500947.1
N3.HOG0006168	OG0003330	n0			HEL_011770-RA, HEL_011771-RA	HMEL014407g1.t1	JC_16585-RA			Vcard_DToL18818-RA	XP_026496036.1
N3.HOG0006169	OG0003331	n0			HEL_007755-RA, HEL_007752-RA	HMEL004342g1.t1	JC_08682-RA			Vcard_DToL07149-RA	XP_026496186.1
N3.HOG0006170	OG0003332	n0			HEL_008996-RA	HMEL008076g1.t1	JC_11440-RA				XP_026500901.1
N3.HOG0006171	OG0003333	n4			HEL_004086-RA	HMEL008106g1.t1					
N3.HOG0006172	OG0003333	n6					JC_17118-RA				
N3.HOG0006173	OG0003333	n8								Vcard_DToL17858-RA	XP_026499522.1
N3.HOG0006174	OG0003334	n0			HEL_007790-RA, HEL_007789-RA	HMEL009000g1.t1	JC_08684-RA			Vcard_DToL07147-RA	XP_026496178.1
N3.HOG0006175	OG0003335	n0			HEL_007581-RA		JC_04487-RA			Vcard_DToL04807-RA	XP_026490063.1
N3.HOG0006176	OG0003336	n0			HEL_005660-RA	HMEL016016g1.t1	JC_10552-RA			Vcard_DToL13027-RA	XP_026495996.1
N3.HOG0006177	OG0003337	n0			HEL_005662-RA, HEL_005661-RA	HMEL016017g1.t1	JC_10553-RA			Vcard_DToL13024-RA	XP_026495998.1
N3.HOG0006178	OG0003338	n0			HEL_013197-RA, HEL_013198-RA	HMEL003478g1.t1	JC_06097-RA			Vcard_DToL10819-RA	XP_026497207.1
N3.HOG0006179	OG0003339	n0			HEL_009659-RA	HMEL007803g1.t1	JC_02261-RA			Vcard_DToL00063-RA	XP_026500506.1, XP_026500508.1
N3.HOG0006180	OG0003340	n0			HEL_005664-RA	HMEL016019g1.t1	JC_10554-RA			Vcard_DToL13021-RA, Vcard_DToL13022-RA	XP_026495794.1
N3.HOG0006181	OG0003341	n0			HEL_013191-RA	HMEL036271g1.t1	JC_06104-RA, JC_06101-RA			Vcard_DToL10813-RA	XP_026497221.1
N3.HOG0006182	OG0003342	n0			HEL_003964-RA	HMEL033978g1.t1	JC_02337-RA			Vcard_DToL03392-RA	XP_026491128.1, XP_026491127.1
N3.HOG0006183	OG0003343	n0			HEL_001761-RA	HMEL015408g1.t1	JC_00776-RA			Vcard_DToL01792-RA	XP_026501138.1
N3.HOG0006184	OG0003344	n0			HEL_009004-RA, HEL_009005-RA	HMEL011802g1.t1	JC_11425-RA			Vcard_DToL11273-RA	XP_026492975.1
N3.HOG0006185	OG0003345	n0			HEL_003328-RA, HEL_003329-RA	HMEL031440g1.t1	JC_14533-RA			Vcard_DToL16686-RA	XP_026490174.1
N3.HOG0006186	OG0003346	n0			HEL_012825-RA	HMEL032657g1.t1	JC_02986-RA			Vcard_DToL04725-RA	XP_026483237.1
N3.HOG0006187	OG0003347	n0			HEL_008225-RA	HMEL014238g1.t1	JC_10321-RA			Vcard_DToL13663-RA	XP_026495413.1, XP_026495412.1
N3.HOG0006188	OG0003348	n0			HEL_005669-RA	HMEL016025g1.t1	JC_10562-RA			Vcard_DToL13014-RA	XP_026495739.1, XP_026495737.1
N3.HOG0006189	OG0003349	n0			HEL_013514-RA	HMEL011629g1.t1	JC_14883-RA			Vcard_DToL16060-RA	XP_026498807.1
N3.HOG0006190	OG0003350	n0			HEL_003516-RA	HMEL012619g1.t1	JC_07373-RA, JC_07376-RA			Vcard_DToL09653-RA	XP_026492363.1
N3.HOG0006191	OG0003351	n0			HEL_003961-RA	HMEL009592g1.t1	JC_02335-RA			Vcard_DToL03394-RA, Vcard_DToL03396-RA	XP_026491531.1
N3.HOG0006192	OG0003352	n0			HEL_009704-RA	HMEL036400g1.t1, HMEL036399g1.t1				Vcard_DToL10014-RA	XP_026493336.1
N3.HOG0006193	OG0003353	n0			HEL_003323-RA	HMEL012751g1.t1	JC_14522-RA			Vcard_DToL16671-RA	XP_026490220.1
N3.HOG0006194	OG0003354	n0			HEL_005672-RA, HEL_005671-RA, HEL_005670-RA	HMEL016028g1.t1				Vcard_DToL13013-RA	XP_026495736.1
N3.HOG0006195	OG0003355	n0			HEL_004081-RA	HMEL008099g1.t1	JC_17077-RA			Vcard_DToL17853-RA	XP_026499515.1
N3.HOG0006196	OG0003356	n2				HMEL009637g1.t1	JC_01555-RA			Vcard_DToL00882-RA	
N3.HOG0006197	OG0003356	n8					JC_01554-RA				
N3.HOG0006198	OG0003357	n0			HEL_013184-RA		JC_06139-RA			Vcard_DToL10785-RA, Vcard_DToL10786-RA	XP_026498433.1
N3.HOG0006199	OG0003358	n0			HEL_013181-RA	HMEL008154g1.t1	JC_06138-RA			Vcard_DToL10787-RA, Vcard_DToL10788-RA	XP_026498429.1
N3.HOG0006200	OG0003359	n4					JC_10566-RA			Vcard_DToL13011-RA	
N3.HOG0006201	OG0003359	n6			HEL_005674-RA						
N3.HOG0006202	OG0003360	n0			HEL_008223-RA, HEL_008224-RA	HMEL005634-RA	JC_10322-RA			Vcard_DToL13665-RA	XP_026495417.1
N3.HOG0006203	OG0003361	n0			HEL_008220-RA, HEL_008221-RA	HMEL004719g1.t1	JC_10325-RA			Vcard_DToL13668-RA	XP_026495425.1
N3.HOG0006204	OG0003362	n0			HEL_003959-RA	HMEL007954g1.t1	JC_02332-RA			Vcard_DToL03397-RA	XP_026491528.1, XP_026491527.1
N3.HOG0006205	OG0003363	n0			HEL_005242-RA	HMEL016189g1.t1	JC_05504-RA			Vcard_DToL03147-RA	XP_026496411.1
N3.HOG0006206	OG0003364	n0			HEL_009032-RA	HMEL033657g1.t1	JC_11412-RA			Vcard_DToL11256-RA	XP_026492964.1
N3.HOG0006207	OG0003365	n0			HEL_013244-RA	HMEL035821g1.t1				Vcard_DToL00056-RA	XP_026500526.1
N3.HOG0006208	OG0003366	n0			HEL_010544-RA	HMEL017037g1.t1	JC_03705-RA			Vcard_DToL08998-RA	XP_026489964.1
N3.HOG0006209	OG0003367	n1			HEL_013232-RA		JC_02309-RA			Vcard_DToL00010-RA	XP_026499312.1
N3.HOG0006210	OG0003367	n5					JC_02308-RA			Vcard_DToL00013-RA, Vcard_DToL00012-RA	XP_026500522.1
N3.HOG0006211	OG0003368	n4			HEL_003529-RA	HMEL031520g1.t1					XP_026492194.1
N3.HOG0006212	OG0003368	n8			HEL_003528-RA					Vcard_DToL09628-RA	
N3.HOG0006213	OG0003369	n0			HEL_012429-RA	HMEL009643g1.t1	JC_01548-RA			Vcard_DToL00892-RA	XP_026498084.1, XP_026498085.1
N3.HOG0006214	OG0003370	n0			HEL_003530-RA	HMEL031521g1.t1	JC_07400-RA			Vcard_DToL09626-RA	XP_026492195.1, XP_026492196.1
N3.HOG0006215	OG0003371	n0			HEL_013523-RA	HMEL034623g1.t1	JC_14870-RA			Vcard_DToL16073-RA	XP_026498829.1
N3.HOG0006216	OG0003372	n4			HEL_005236-RA	HMEL016193g1.t1	JC_05498-RA			Vcard_DToL03151-RA	
N3.HOG0006217	OG0003372	n7					JC_05499-RA				
N3.HOG0006218	OG0003373	n0			HEL_007765-RA	HMEL036950g1.t1	JC_08699-RA			Vcard_DToL07116-RA	XP_026484277.1
N3.HOG0006219	OG0003374	n0			HEL_011259-RA	HMEL016113g1.t1	JC_16008-RA			Vcard_DToL17713-RA	XP_026488726.1
N3.HOG0006220	OG0003375	n0			HEL_014293-RA	HMEL011982g1.t1	JC_10254-RA			Vcard_DToL13574-RA, Vcard_DToL13572-RA	XP_026493979.1
N3.HOG0006221	OG0003376	n0			HEL_003534-RA, HEL_003533-RA	HMEL012601g1.t1	JC_07404-RA			Vcard_DToL09619-RA	XP_026492152.1
N3.HOG0006222	OG0003377	n0			HEL_012431-RA	HMEL009645g1.t1	JC_01544-RA			Vcard_DToL00896-RA	XP_026498046.1
N3.HOG0006223	OG0003378	n2			HEL_010282-RA		JC_03633-RA				
N3.HOG0006224	OG0003378	n4				HMEL012366g1.t1				Vcard_DToL04115-RA	XP_026488108.1
N3.HOG0006225	OG0003379	n0			HEL_010150-RA	HMEL005567g1.t1	JC_16274-RA			Vcard_DToL18467-RA	XP_026483546.1, XP_026483545.1
N3.HOG0006226	OG0003380	n0			HEL_001774-RA	HMEL010026g1.t1	JC_00795-RA			Vcard_DToL01777-RA	XP_026501189.1, XP_026501188.1
N3.HOG0006227	OG0003381	n0			HEL_011262-RA, HEL_011260-RA	HMEL016114g1.t1	JC_16011-RA			Vcard_DToL17711-RA	XP_026488764.1
N3.HOG0006228	OG0003382	n0			HEL_000483-RA, HEL_000485-RA	HMEL011330g1.t1	JC_14126-RA			Vcard_DToL13874-RA	XP_026490164.1
N3.HOG0006229	OG0003383	n0				HMEL013987g1.t1	JC_10249-RA			Vcard_DToL13564-RA	XP_026494474.1
N3.HOG0006230	OG0003384	n0			HEL_011266-RA, HEL_011267-RA	HMEL016117g1.t1	JC_16014-RA			Vcard_DToL17708-RA	XP_026488766.1
N3.HOG0006231	OG0003385	n0			HEL_000486-RA, HEL_000484-RA	HMEL011333g1.t1	JC_14127-RA				XP_026490161.1
N3.HOG0006232	OG0003386	n0			HEL_007761-RA	HMEL004346g1.t1, HMEL036949g1.t1	JC_08704-RA			Vcard_DToL07107-RA	XP_026484266.1
N3.HOG0006233	OG0003387	n0			HEL_010202-RA	HMEL005294g1.t1	JC_09780-RA			Vcard_DToL06401-RA	XP_026490317.1
N3.HOG0006234	OG0003388	n0			HEL_013260-RA	HMEL009252g1.t1	JC_02301-RA			Vcard_DToL00017-RA, Vcard_DToL00018-RA	XP_026500502.1
N3.HOG0006235	OG0003389	n0			HEL_013169-RA	HMEL004030-RA	JC_06125-RA, JC_06123-RA				XP_026497211.1
N3.HOG0006236	OG0003390	n4			HEL_007802-RA	HMEL008981g1.t1	JC_08709-RA				XP_026484235.1
N3.HOG0006237	OG0003390	n7					JC_08708-RA				
N3.HOG0006238	OG0003391	n0			HEL_003540-RA	HMEL012593g1.t1	JC_07413-RA			Vcard_DToL09614-RA	XP_026492375.1
N3.HOG0006239	OG0003392	n0			HEL_003319-RA	HMEL002747g1.t1	JC_14514-RA, JC_14520-RA			Vcard_DToL16677-RA	XP_026490190.1
N3.HOG0006240	OG0003393	n0			HEL_007803-RA	HMEL008980g1.t1	JC_08707-RA			Vcard_DToL07105-RA	XP_026484236.1
N3.HOG0006241	OG0003394	n0					JC_16828-RA				
N3.HOG0006242	OG0003395	n0			HEL_013801-RA	HMEL037937g1.t1	JC_12334-RA			Vcard_DToL14778-RA	XP_026489671.1
N3.HOG0006243	OG0003396	n0			HEL_011271-RA, HEL_011270-RA	HMEL016122g1.t1				Vcard_DToL17705-RA	
N3.HOG0006244	OG0003397	n0			HEL_010144-RA	HMEL009864g1.t1				Vcard_DToL18475-RA	XP_026483537.1
N3.HOG0006245	OG0003398	n4				HMEL013703g1.t1					
N3.HOG0006246	OG0003398	n6			HEL_002096-RA, HEL_002097-RA	HMEL013704g1.t1					
N3.HOG0006247	OG0003399	n0			HEL_010143-RA	HMEL009863g1.t1	JC_16284-RA			Vcard_DToL18477-RA	XP_026483444.1, XP_026483445.1
N3.HOG0006248	OG0003400	n2			HEL_002098-RA, HEL_002099-RA	HMEL030461g1.t1	JC_12959-RA				XP_026500190.1
N3.HOG0006249	OG0003400	n7					JC_12958-RA				
N3.HOG0006250	OG0003401	n0			HEL_003598-RA	HMEL020192g1.t1, HMEL005292g1.t1	JC_12408-RA			Vcard_DToL14677-RA	XP_026489746.1
N3.HOG0006251	OG0003402	n0			HEL_000492-RA	HMEL010563g1.t1	JC_14138-RA			Vcard_DToL13856-RA	XP_026499759.1, XP_026498691.1
N3.HOG0006252	OG0003403	n0			HEL_005227-RA, HEL_005229-RA	HMEL034382g1.t1	JC_05489-RA			Vcard_DToL03161-RA	XP_026496333.1
N3.HOG0006253	OG0003404	n0			HEL_005032-RA, HEL_005033-RA	HMEL031406g1.t1	JC_14506-RA			Vcard_DToL16664-RA	XP_026490224.1
N3.HOG0006254	OG0003405	n0				HMEL031770g1.t1, HMEL006529g1.t1	JC_04511-RA, JC_04510-RA			Vcard_DToL04798-RA	XP_026490118.1
N3.HOG0006255	OG0003406	n0			HEL_010274-RA	HMEL010447g1.t1	JC_16230-RA, JC_03600-RA			Vcard_DToL04110-RA	XP_026493634.1
N3.HOG0006256	OG0003407	n0			HEL_011274-RA	HMEL016125g1.t1	JC_16021-RA			Vcard_DToL17701-RA	XP_026490660.1
N3.HOG0006257	OG0003408	n0			HEL_005035-RA, HEL_005034-RA	HMEL031407g1.t1	JC_14505-RA			Vcard_DToL16660-RA	XP_026490223.1
N3.HOG0006258	OG0003409	n0			HEL_010272-RA	HMEL010445g1.t1	JC_03597-RA			Vcard_DToL04108-RA	XP_026493635.1
N3.HOG0006259	OG0003410	n0			HEL_014314-RA	HMEL003116-RA	JC_10229-RA			Vcard_DToL13550-RA	XP_026494763.1
N3.HOG0006260	OG0003411	n4									XP_026498111.1
N3.HOG0006261	OG0003411	n6			HEL_012445-RA		JC_01527-RA				
N3.HOG0006262	OG0003411	n8					JC_01526-RA				
N3.HOG0006263	OG0003412	n0			HEL_011277-RA	HMEL016128g1.t1	JC_16024-RA			Vcard_DToL17698-RA	XP_026490654.1
N3.HOG0006264	OG0003413	n0			HEL_008870-RA	HMEL022531-RA	JC_11391-RA			Vcard_DToL11239-RA	XP_026494588.1
N3.HOG0006265	OG0003414	n0			HEL_007794-RA	HMEL008990g1.t1	JC_08722-RA			Vcard_DToL07091-RA	XP_026484268.1
N3.HOG0006266	OG0003415	n0			HEL_003948-RA	HMEL033957g1.t1	JC_02319-RA			Vcard_DToL03422-RA	XP_026491394.1
N3.HOG0006267	OG0003416	n0			HEL_012446-RA	HMEL009657g1.t1	JC_01525-RA			Vcard_DToL00917-RA	XP_026498105.1
N3.HOG0006268	OG0003417	n3					JC_16028-RA				
N3.HOG0006269	OG0003417	n6					JC_16027-RA			Vcard_DToL17694-RA	XP_026490649.1
N3.HOG0006270	OG0003418	n0			HEL_004147-RA	HMEL013238g1.t1	JC_07166-RA, JC_03939-RA				XP_026490707.1
N3.HOG0006271	OG0003419	n3				HMEL033956g1.t1	JC_02317-RA				XP_026491228.1
N3.HOG0006272	OG0003419	n7					JC_02315-RA			Vcard_DToL03427-RA	
N3.HOG0006273	OG0003420	n0			HEL_010558-RA	HMEL035006g1.t1	JC_03716-RA			Vcard_DToL08980-RA	XP_026489885.1
N3.HOG0006274	OG0003421	n0			HEL_008869-RA, HEL_008868-RA	HMEL017525g1.t1	JC_11390-RA			Vcard_DToL11238-RA	XP_026494641.1
N3.HOG0006275	OG0003422	n0			HEL_007573-RA	HMEL006530g1.t1	JC_04512-RA			Vcard_DToL04797-RA	XP_026490090.1
N3.HOG0006276	OG0003423	n0			HEL_013162-RA	HMEL017407g1.t1	JC_06115-RA			Vcard_DToL10801-RA	XP_026497205.1
N3.HOG0006277	OG0003424	n0			HEL_007572-RA	HMEL031768g1.t1	JC_04514-RA			Vcard_DToL04795-RA	XP_026490084.1
N3.HOG0006278	OG0003425	n0			HEL_005044-RA	HMEL016551g1.t1	JC_14497-RA			Vcard_DToL16652-RA	XP_026490213.1
N3.HOG0006279	OG0003426	n0			HEL_012447-RA	HMEL009658g1.t1	JC_01523-RA			Vcard_DToL00918-RA	XP_026498106.1
N3.HOG0006280	OG0003427	n0					JC_15554-RA, JC_13843-RA, JC_15139-RA, JC_16884-RA, JC_15087-RA, JC_13944-RA			Vcard_DToL14200-RA, Vcard_DToL09319-RA	
N3.HOG0006281	OG0003428	n0			HEL_009715-RA	HMEL007911g1.t1	JC_05629-RA			Vcard_DToL10021-RA, Vcard_DToL10022-RA	XP_026493452.1
N3.HOG0006282	OG0003429	n0			HEL_001793-RA, HEL_001794-RA	HMEL004322g1.t1	JC_00830-RA			Vcard_DToL01757-RA	XP_026501091.1
N3.HOG0006283	OG0003430	n0			HEL_010567-RA	HMEL017057g1.t1	JC_03726-RA			Vcard_DToL08967-RA	XP_026489894.1, XP_026489893.1
N3.HOG0006284	OG0003431	n0								Vcard_DToL18181-RA	XP_026483155.1, XP_026492542.1, XP_026483157.1, XP_026497844.1
N3.HOG0006285	OG0003432	n0			HEL_011135-RA	HMEL007168g1.t1	JC_06150-RA			Vcard_DToL10774-RA	XP_026498467.1
N3.HOG0006286	OG0003433	n0			HEL_002284-RA	HMEL015815g1.t1	JC_07989-RA			Vcard_DToL06233-RA	XP_026489275.1
N3.HOG0006287	OG0003434	n0			HEL_004113-RA	HMEL008128g1.t1	JC_17027-RA			Vcard_DToL17926-RA	XP_026490720.1
N3.HOG0006288	OG0003435	n0			HEL_010571-RA	HMEL017061g1.t1	JC_03733-RA, JC_03732-RA			Vcard_DToL08962-RA	XP_026490016.1
N3.HOG0006289	OG0003436	n0				HMEL036411g1.t1	JC_05623-RA			Vcard_DToL10025-RA	XP_026493307.1, XP_026493308.1, XP_026493306.1
N3.HOG0006290	OG0003437	n0			HEL_005698-RA	HMEL016251g1.t1	JC_10597-RA, JC_10596-RA			Vcard_DToL12983-RA	XP_026496026.1
N3.HOG0006291	OG0003438	n0			HEL_011134-RA	HMEL007167g1.t1	JC_06153-RA			Vcard_DToL10773-RA	XP_026498462.1, XP_026498461.1
N3.HOG0006292	OG0003439	n0			HEL_001799-RA	HMEL031261g1.t1	JC_00821-RA, JC_00820-RA			Vcard_DToL01749-RA	XP_026501122.1
N3.HOG0006293	OG0003440	n0			HEL_005054-RA	HMEL005548g1.t1	JC_14482-RA			Vcard_DToL16640-RA	XP_026483281.1
N3.HOG0006294	OG0003441	n0			HEL_011130-RA, HEL_011131-RA	HMEL007165g1.t1	JC_06155-RA			Vcard_DToL10771-RA	XP_026498450.1
N3.HOG0006295	OG0003442	n0			HEL_009363-RA	HMEL013962g1.t1	JC_14905-RA			Vcard_DToL16036-RA	XP_026492489.1, XP_026492490.1
N3.HOG0006296	OG0003443	n0					JC_04679-RA				XP_026484830.1, XP_026491791.1, XP_026493651.1, XP_026497450.1, XP_026500171.1
N3.HOG0006297	OG0003444	n0			HEL_005700-RA	HMEL016249g1.t1	JC_10599-RA			Vcard_DToL12981-RA	XP_026495921.1
N3.HOG0006298	OG0003445	n0				HMEL014310g1.t1	JC_11087-RA, JC_11088-RA			Vcard_DToL10887-RA	XP_026490281.1
N3.HOG0006299	OG0003446	n0			HEL_002511-RA	HMEL004060g1.t1	JC_01517-RA			Vcard_DToL00930-RA	XP_026486613.1, XP_026486612.1
N3.HOG0006300	OG0003447	n4			HEL_010263-RA					Vcard_DToL04096-RA	
N3.HOG0006301	OG0003447	n5			HEL_010264-RA	HMEL032926g1.t1					
N3.HOG0006302	OG0003448	n0				HMEL008652g1.t1	JC_00817-RA			Vcard_DToL01745-RA	XP_026501103.1, XP_026501102.1
N3.HOG0006303	OG0003449	n0			HEL_011128-RA, HEL_011129-RA	HMEL007164g1.t1	JC_06156-RA			Vcard_DToL10769-RA	XP_026498443.1
N3.HOG0006304	OG0003450	n0			HEL_005058-RA	HMEL005541g1.t1	JC_14477-RA			Vcard_DToL16635-RA	XP_026483282.1
N3.HOG0006305	OG0003451	n0			HEL_011124-RA	HMEL008297g1.t1	JC_06157-RA			Vcard_DToL10767-RA	XP_026498437.1
N3.HOG0006306	OG0003452	n0			HEL_010262-RA	HMEL020463g1.t1	JC_03584-RA			Vcard_DToL04095-RA	XP_026493623.1
N3.HOG0006307	OG0003453	n0			HEL_006408-RA	HMEL032455g1.t1, HMEL004776g1.t1	JC_10187-RA			Vcard_DToL13505-RA	XP_026494387.1
N3.HOG0006308	OG0003454	n0			HEL_011123-RA	HMEL008296g1.t1	JC_06158-RA, JC_06159-RA			Vcard_DToL10765-RA	XP_026498444.1
N3.HOG0006309	OG0003455	n0			HEL_007792-RA	HMEL008994g1.t1	JC_08729-RA, JC_08728-RA			Vcard_DToL07089-RA	XP_026484246.1
N3.HOG0006310	OG0003456	n0			HEL_002114-RA, HEL_002112-RA	HMEL030468g1.t1, HMEL030470g1.t1	JC_12947-RA			Vcard_DToL15124-RA	XP_026500115.1
N3.HOG0006311	OG0003457	n0			HEL_004116-RA	HMEL008133g1.t1	JC_17030-RA			Vcard_DToL17929-RA	XP_026490724.1
N3.HOG0006312	OG0003458	n0			HEL_005704-RA, HEL_005703-RA	HMEL008254g1.t1	JC_10601-RA			Vcard_DToL12978-RA	XP_026495878.1
N3.HOG0006313	OG0003459	n1					JC_14937-RA				
N3.HOG0006314	OG0003459	n2				HMEL005534g1.t1	JC_14473-RA			Vcard_DToL16628-RA	XP_026483274.1
N3.HOG0006315	OG0003460	n4				HMEL010578g1.t1				Vcard_DToL13845-RA	
N3.HOG0006316	OG0003460	n7			HEL_000496-RA					Vcard_DToL13846-RA	XP_026497243.1
N3.HOG0006317	OG0003461	n0			HEL_005706-RA, HEL_005707-RA	HMEL008253g1.t1	JC_10602-RA			Vcard_DToL12979-RA	XP_026495633.1
N3.HOG0006318	OG0003462	n0			HEL_001803-RA	HMEL008656g1.t1	JC_00812-RA			Vcard_DToL01735-RA	XP_026501137.1
N3.HOG0006319	OG0003463	n0			HEL_010854-RA, HEL_010853-RA	HMEL016215g1.t1	JC_05480-RA			Vcard_DToL03170-RA	XP_026496219.1
N3.HOG0006320	OG0003464	n0				HMEL009908g1.t1	JC_12383-RA			Vcard_DToL14713-RA	XP_026489713.1
N3.HOG0006321	OG0003465	n0			HEL_011292-RA	HMEL009519g1.t1	JC_16039-RA			Vcard_DToL17687-RA	XP_026490581.1
N3.HOG0006322	OG0003466	n0			HEL_010852-RA	HMEL016216g1.t1	JC_05479-RA, JC_05478-RA			Vcard_DToL03171-RA	XP_026496221.1
N3.HOG0006323	OG0003467	n0			HEL_003631-RA, HEL_003630-RA	HMEL038029g1.t1	JC_12381-RA			Vcard_DToL14714-RA	XP_026489752.1
N3.HOG0006324	OG0003468	n3					JC_14149-RA				
N3.HOG0006325	OG0003468	n5									XP_026497234.1
N3.HOG0006326	OG0003468	n8			HEL_000501-RA	HMEL010581g1.t1					
N3.HOG0006327	OG0003469	n0				HMEL002597g1.t1	JC_09795-RA, JC_09794-RA			Vcard_DToL06418-RA, Vcard_DToL06417-RA	XP_026501341.1
N3.HOG0006328	OG0003470	n0			HEL_003633-RA	HMEL009910g1.t1, HMEL021840g1.t1	JC_12380-RA			Vcard_DToL14716-RA	XP_026489756.1
N3.HOG0006329	OG0003471	n0			HEL_010218-RA	HMEL034934g1.t1	JC_09796-RA			Vcard_DToL06422-RA, Vcard_DToL06420-RA	XP_026491121.1
N3.HOG0006330	OG0003472	n0			HEL_000505-RA, HEL_000504-RA	HMEL012660g1.t1	JC_14152-RA			Vcard_DToL13838-RA	XP_026497236.1
N3.HOG0006331	OG0003473	n0			HEL_003635-RA	HMEL009912g1.t1	JC_12377-RA			Vcard_DToL14719-RA	XP_026489753.1
N3.HOG0006332	OG0003474	n0			HEL_005064-RA	HMEL009622g1.t1	JC_14466-RA			Vcard_DToL16625-RA	XP_026483268.1
N3.HOG0006333	OG0003475	n0			HEL_000509-RA, HEL_000508-RA	HMEL032277g1.t1	JC_14156-RA			Vcard_DToL13835-RA	XP_026497250.1
N3.HOG0006334	OG0003476	n0			HEL_003639-RA, HEL_003638-RA	HMEL009914g1.t1	JC_12375-RA			Vcard_DToL14722-RA	XP_026489749.1
N3.HOG0006335	OG0003477	n0			HEL_011088-RA	HMEL036243g1.t1				Vcard_DToL10755-RA	XP_026498459.1, XP_026498458.1
N3.HOG0006336	OG0003478	n0			HEL_003316-RA	HMEL002750g1.t1	JC_14436-RA			Vcard_DToL16590-RA	XP_026497700.1
N3.HOG0006337	OG0003479	n0			HEL_010128-RA, HEL_010129-RA	HMEL013069g1.t1	JC_16320-RA			Vcard_DToL18324-RA	XP_026483581.1
