HOG	OG	Gene Tree Parent Clade	Bicyclus_anynana	Danaus_plexippus	Heliconius_erato_lativitta	Heliconius_melpomene_melpomene	Junonia_coenia	Maniola_hyperantus	Pararge_aegeria	Vanessa_cardui	Vanessa_tameamea
N1.HOG0008652	OG0005831	n0	Bany_10806-RA		HEL_004346-RA	HMEL025032-RA	JC_06379-RA	XP_034828589.1	XP_039750587.1	Vcard_DToL10571-RA	XP_026485409.1
N1.HOG0008653	OG0005832	n0	Bany_17131-RA		HEL_014380-RA	HMEL014901g1.t1	JC_12847-RA	XP_034835738.1	XP_039760278.1	Vcard_DToL14963-RA	XP_026500145.1, XP_026500144.1
N1.HOG0008654	OG0005833	n0	Bany_01123-RA		HEL_014199-RA	HMEL003569g1.t1	JC_12169-RA	XP_034827536.1	XP_039751751.1	Vcard_DToL07686-RA	XP_026488883.1
N1.HOG0008655	OG0005834	n0	Bany_09531-RA		HEL_014221-RA	HMEL016477g1.t1	JC_12437-RA	XP_034834125.1	XP_039757762.1	Vcard_DToL14641-RA	XP_026494277.1
N1.HOG0008656	OG0005835	n0	Bany_11966-RA		HEL_007816-RA	HMEL016514g1.t1	JC_08782-RA	XP_034829652.1	XP_039750166.1	Vcard_DToL07208-RA	XP_026496973.1
N1.HOG0008657	OG0005836	n0	Bany_17536-RA		HEL_004638-RA	HMEL016581g1.t1	JC_15682-RA	XP_034836995.1	XP_039760949.1	Vcard_DToL16962-RA	XP_026486689.1
N1.HOG0008658	OG0005837	n0	Bany_15637-RA		HEL_010811-RA, HEL_010817-RA	HMEL017487-RA		XP_034829093.1	XP_039754997.1	Vcard_DToL03201-RA	XP_026496308.1
N1.HOG0008659	OG0005838	n0	Bany_00232-RA		HEL_001664-RA	HMEL010349g1.t1	JC_00660-RA	XP_034840860.1	XP_039765883.1	Vcard_DToL01947-RA	XP_026484587.1
N1.HOG0008660	OG0005839	n0	Bany_01124-RA		HEL_014200-RA	HMEL003567g1.t1	JC_12155-RA	XP_034827578.1	XP_039752490.1	Vcard_DToL07685-RA	XP_026488998.1
N1.HOG0008661	OG0005840	n0	Bany_06046-RA		HEL_008091-RA	HMEL016606g1.t1	JC_09649-RA	XP_034826695.1	XP_039751451.1	Vcard_DToL06905-RA	XP_026490425.1
N1.HOG0008662	OG0005841	n0	Bany_13220-RA		HEL_011190-RA	HMEL002789g1.t1	JC_11347-RA	XP_034832826.1	XP_039757003.1	Vcard_DToL11188-RA	XP_026494587.1
N1.HOG0008663	OG0005842	n0	Bany_13221-RA		HEL_011189-RA	HMEL002788g1.t1	JC_11346-RA	XP_034832823.1	XP_039757002.1	Vcard_DToL11187-RA	XP_026494586.1
N1.HOG0008664	OG0005843	n0	Bany_06047-RA		HEL_008092-RA	HMEL034875g1.t1	JC_09650-RA	XP_034826697.1	XP_039751452.1	Vcard_DToL06904-RA	XP_026490661.1
N1.HOG0008665	OG0005844	n0	Bany_06049-RA		HEL_007967-RA	HMEL034829g1.t1	JC_09638-RA	XP_034826698.1	XP_039751123.1	Vcard_DToL06919-RA	XP_026489511.1
N1.HOG0008666	OG0005845	n0	Bany_13222-RA		HEL_011187-RA	HMEL002787g1.t1	JC_11345-RA	XP_034832789.1	XP_039757258.1	Vcard_DToL11186-RA	XP_026494640.1
N1.HOG0008667	OG0005846	n0	Bany_03632-RA, Bany_03120-RA			HMEL005067-RA	JC_04122-RA	XP_034840393.1	XP_039747301.1	Vcard_DToL08559-RA	XP_026495183.1
N1.HOG0008668	OG0005847	n0	Bany_06050-RA		HEL_007969-RA	HMEL016429g1.t1	JC_09556-RA	XP_034826694.1	XP_039751446.1	Vcard_DToL06922-RA	XP_026489477.1
N1.HOG0008669	OG0005848	n0	Bany_13224-RA, Bany_13223-RA		HEL_011186-RA	HMEL002786g1.t1	JC_11344-RA	XP_034832732.1	XP_039757099.1		XP_026494595.1
N1.HOG0008670	OG0005849	n0	Bany_04534-RA, Bany_04533-RA				JC_01443-RA	XP_034834760.1, XP_034834751.1, XP_034834754.1	XP_039758018.1		XP_026497869.1
N1.HOG0008671	OG0005850	n0	Bany_06051-RA		HEL_007968-RA	HMEL016430g1.t1	JC_09635-RA	XP_034826883.1	XP_039751152.1	Vcard_DToL06921-RA	XP_026489485.1
N1.HOG0008672	OG0005851	n0	Bany_06053-RA		HEL_007972-RA	HMEL016426g1.t1	JC_09558-RA	XP_034827255.1	XP_039751346.1	Vcard_DToL06923-RA	XP_026489476.1, XP_026489475.1
N1.HOG0008673	OG0005852	n0	Bany_06054-RA		HEL_007971-RA	HMEL016427g1.t1	JC_09557-RA	XP_034827258.1	XP_039751418.1	Vcard_DToL06924-RA	XP_026489479.1
N1.HOG0008674	OG0005853	n0	Bany_06055-RA		HEL_007970-RA	HMEL016428g1.t1	JC_09559-RA	XP_034827046.1	XP_039751000.1	Vcard_DToL06925-RA	XP_026489472.1
N1.HOG0008675	OG0005854	n0	Bany_11968-RA		HEL_007815-RA	HMEL016512g1.t1	JC_08784-RA	XP_034829875.1	XP_039749774.1	Vcard_DToL07211-RA	XP_026496773.1
N1.HOG0008676	OG0005855	n0	Bany_06740-RA		HEL_011384-RA	HMEL037387g1.t1	JC_16110-RA	XP_034838646.1	XP_039748283.1	Vcard_DToL17626-RA	XP_026483856.1
N1.HOG0008677	OG0005856	n0	Bany_06057-RA		HEL_007973-RA	HMEL016425g1.t1	JC_09560-RA	XP_034827254.1	XP_039750999.1	Vcard_DToL06926-RA	XP_026489469.1
N1.HOG0008678	OG0005857	n0	Bany_06059-RA		HEL_007976-RA	HMEL016423g1.t1	JC_09607-RA	XP_034827257.1	XP_039751670.1	Vcard_DToL06593-RA	XP_026501433.1
N1.HOG0008679	OG0005858	n0	Bany_10047-RA		HEL_007713-RA	HMEL031835g1.t1	JC_04554-RA	XP_034824943.1	XP_039748572.1	Vcard_DToL04915-RA	XP_026486360.1
N1.HOG0008680	OG0005859	n0	Bany_13225-RA		HEL_011185-RA	HMEL002785g1.t1	JC_11343-RA	XP_034832715.1	XP_039757149.1	Vcard_DToL11184-RA	XP_026494642.1
N1.HOG0008681	OG0005860	n0	Bany_13790-RA		HEL_000826-RA	HMEL017660g1.t1	JC_06864-RA	XP_034831645.1	XP_039755496.1	Vcard_DToL12344-RA	XP_026499235.1
N1.HOG0008682	OG0005861	n0	Bany_13226-RA		HEL_011184-RA	HMEL002784g1.t1	JC_11342-RA	XP_034832929.1	XP_039757330.1	Vcard_DToL11183-RA	XP_026494662.1
N1.HOG0008683	OG0005862	n0	Bany_01127-RA		HEL_014396-RA	HMEL015520g1.t1	JC_12147-RA	XP_034827570.1	XP_039752256.1	Vcard_DToL07678-RA	XP_026488975.1
N1.HOG0008684	OG0005863	n0	Bany_03636-RA		HEL_002343-RA	HMEL017210g1.t1	JC_08071-RA	XP_034828115.1	XP_039765232.1	Vcard_DToL06137-RA	XP_026487425.1
N1.HOG0008685	OG0005864	n0	Bany_01129-RA		HEL_014395-RA	HMEL015519g1.t1	JC_12146-RA	XP_034827572.1	XP_039752291.1	Vcard_DToL07677-RA	XP_026489007.1
N1.HOG0008686	OG0005865	n0	Bany_02094-RA		HEL_005023-RA	HMEL016571g1.t1	JC_14353-RA	XP_034825930.1	XP_039765804.1	Vcard_DToL16478-RA	XP_026499381.1
N1.HOG0008687	OG0005866	n0	Bany_01130-RA		HEL_014394-RA	HMEL015518g1.t1	JC_12145-RA	XP_034827575.1	XP_039751911.1	Vcard_DToL07676-RA	XP_026489118.1
N1.HOG0008688	OG0005867	n0	Bany_03638-RA		HEL_002345-RA	HMEL017208g1.t1	JC_08072-RA	XP_034828004.1	XP_039764962.1	Vcard_DToL06136-RA	XP_026487734.1
N1.HOG0008689	OG0005868	n0	Bany_17150-RA		HEL_001929-RA	HMEL009470g1.t1	JC_13113-RA	XP_034836043.1	XP_039759834.1	Vcard_DToL15268-RA	XP_026497350.1
N1.HOG0008690	OG0005869	n0	Bany_13793-RA		HEL_000829-RA	HMEL017665g1.t1	JC_06867-RA	XP_034831648.1	XP_039755897.1	Vcard_DToL12342-RA	XP_026499097.1
N1.HOG0008691	OG0005870	n0	Bany_03639-RA		HEL_002346-RA	HMEL017207g1.t1	JC_08073-RA	XP_034828073.1	XP_039764870.1	Vcard_DToL06134-RA	XP_026488622.1
N1.HOG0008692	OG0005871	n0	Bany_01134-RA		HEL_014392-RA	HMEL015515g1.t1	JC_12143-RA	XP_034827565.1	XP_039752332.1	Vcard_DToL07675-RA	XP_026489116.1
N1.HOG0008693	OG0005872	n0	Bany_01135-RA		HEL_014215-RA	HMEL003559g1.t1	JC_12142-RA	XP_034827794.1	XP_039751891.1	Vcard_DToL07674-RA	XP_026489117.1
N1.HOG0008694	OG0005873	n0	Bany_04538-RA		HEL_002589-RA	HMEL014117g1.t1	JC_01436-RA	XP_034838737.1	XP_039760229.1	Vcard_DToL01039-RA	XP_026497890.1
N1.HOG0008695	OG0005874	n0	Bany_17151-RA		HEL_001931-RA	HMEL009469g1.t1	JC_13111-RA	XP_034836048.1	XP_039760266.1	Vcard_DToL15267-RA	XP_026497352.1
N1.HOG0008696	OG0005875	n0	Bany_15024-RA		HEL_009760-RA	HMEL017779-RA	JC_06071-RA	XP_034833179.1	XP_039758528.1	Vcard_DToL10227-RA	XP_026493164.1
N1.HOG0008697	OG0005876	n0	Bany_17879-RA		HEL_009263-RA	HMEL016950g1.t1	JC_15007-RA	XP_034837165.1	XP_039760834.1	Vcard_DToL15944-RA	XP_026490241.1
N1.HOG0008698	OG0005877	n0	Bany_06760-RA		HEL_011351-RA	HMEL011202g1.t1	JC_16057-RA	XP_034838676.1	XP_039748468.1	Vcard_DToL17668-RA	XP_026490601.1
N1.HOG0008699	OG0005878	n0	Bany_05367-RA		HEL_008852-RA	HMEL012793g1.t1	JC_02500-RA	XP_034825360.1	XP_039746139.1	Vcard_DToL03489-RA	XP_026491344.1
N1.HOG0008700	OG0005879	n0	Bany_03642-RA		HEL_002347-RA	HMEL017205g1.t1	JC_08076-RA	XP_034824745.1	XP_039764785.1	Vcard_DToL06129-RA	XP_026487351.1
N1.HOG0008701	OG0005880	n0	Bany_17152-RA		HEL_001932-RA	HMEL009468g1.t1	JC_13110-RA	XP_034836060.1	XP_039759816.1	Vcard_DToL15266-RA	XP_026497353.1
N1.HOG0008702	OG0005881	n0	Bany_05368-RA		HEL_008851-RA	HMEL021104g1.t1	JC_02503-RA	XP_034825357.1	XP_039745916.1	Vcard_DToL03492-RA	XP_026491338.1
N1.HOG0008703	OG0005882	n0	Bany_01136-RA		HEL_014216-RA	HMEL033214g1.t1	JC_12140-RA	XP_034827549.1	XP_039751887.1	Vcard_DToL07673-RA	XP_026489114.1
N1.HOG0008704	OG0005883	n0	Bany_07331-RA		HEL_009665-RA	HMEL035670g1.t1	JC_02237-RA	XP_034839251.1	XP_039763790.1	Vcard_DToL00080-RA	XP_026500476.1
N1.HOG0008705	OG0005884	n0	Bany_17154-RA		HEL_001936-RA	HMEL009467g1.t1	JC_13109-RA	XP_034836224.1	XP_039760338.1	Vcard_DToL15263-RA	XP_026497349.1
N1.HOG0008706	OG0005885	n0	Bany_08121-RA, Bany_04571-RA			HMEL030761g1.t1	JC_01409-RA	XP_034835925.1	XP_039761415.1	Vcard_DToL01084-RA	XP_026497893.1
N1.HOG0008707	OG0005886	n0	Bany_08568-RA, Bany_15646-RA, Bany_11723-RA, Bany_14465-RA, Bany_14251-RA, Bany_08122-RA, Bany_07412-RA, Bany_00620-RA				JC_14461-RA				
N1.HOG0008708	OG0005887	n0	Bany_08123-RA		HEL_009424-RA	HMEL014342g1.t1	JC_03481-RA	XP_034830845.1	XP_039754196.1	Vcard_DToL04174-RA	XP_026487196.1
N1.HOG0008709	OG0005888	n0	Bany_17155-RA		HEL_001937-RA	HMEL009466g1.t1	JC_13108-RA	XP_034836066.1	XP_039760009.1	Vcard_DToL15262-RA	XP_026497356.1
N1.HOG0008710	OG0005889	n0	Bany_13231-RA		HEL_011176-RA	HMEL004395g1.t1	JC_11337-RA	XP_034832615.1	XP_039757143.1	Vcard_DToL11174-RA	XP_026494648.1
N1.HOG0008711	OG0005890	n0	Bany_02831-RA		HEL_009098-RA	HMEL015704-RA	JC_03803-RA	XP_034840372.1	XP_039747134.1	Vcard_DToL08876-RA	XP_026494891.1
N1.HOG0008712	OG0005891	n0	Bany_07332-RA, Bany_09728-RA			HMEL038043g1.t1, HMEL021270g1.t1	JC_12535-RA, JC_12590-RA		XP_039757963.1	Vcard_DToL14541-RA	
N1.HOG0008713	OG0005892	n0	Bany_05370-RA		HEL_008846-RA	HMEL009983g1.t1	JC_02505-RA	XP_034825468.1	XP_039746397.1	Vcard_DToL03497-RA	XP_026491483.1
N1.HOG0008714	OG0005893	n0	Bany_06073-RA		HEL_007983-RA	HMEL034835g1.t1	JC_09594-RA	XP_034826996.1	XP_039751543.1	Vcard_DToL06612-RA	XP_026500281.1
N1.HOG0008715	OG0005894	n0	Bany_11347-RA		HEL_006455-RA	HMEL032480g1.t1	JC_10135-RA	XP_034835291.1	XP_039759579.1	Vcard_DToL13446-RA	XP_026493332.1
N1.HOG0008716	OG0005895	n0	Bany_03645-RA		HEL_002350-RA	HMEL017202g1.t1	JC_08081-RA	XP_034827900.1	XP_039764799.1	Vcard_DToL06121-RA	XP_026488325.1
N1.HOG0008717	OG0005896	n0	Bany_16303-RA		HEL_013009-RA	HMEL022552g1.t1	JC_16429-RA	XP_034838878.1	XP_039762856.1	Vcard_DToL18628-RA	XP_026483144.1
N1.HOG0008718	OG0005897	n0	Bany_03646-RA		HEL_002351-RA	HMEL017201g1.t1	JC_08084-RA	XP_034827891.1	XP_039762893.1	Vcard_DToL06117-RA	XP_026488311.1
N1.HOG0008719	OG0005898	n0	Bany_13234-RA		HEL_011167-RA	HMEL004401-RA	JC_11332-RA	XP_034832665.1	XP_039757064.1	Vcard_DToL11167-RA	XP_026494663.1
N1.HOG0008720	OG0005899	n0	Bany_02833-RA		HEL_009099-RA	HMEL007718g1.t1	JC_03804-RA	XP_034840580.1	XP_039747362.1	Vcard_DToL08875-RA	XP_026494888.1
N1.HOG0008721	OG0005900	n0	Bany_02097-RA		HEL_005027-RA	HMEL016567g1.t1	JC_14351-RA	XP_034826403.1	XP_039765112.1	Vcard_DToL16474-RA	XP_026499334.1
N1.HOG0008722	OG0005901	n0	Bany_16635-RA		HEL_000402-RA	HMEL032217g1.t1	JC_13998-RA	XP_034836672.1	XP_039747704.1	Vcard_DToL14008-RA	XP_026490378.1
N1.HOG0008723	OG0005902	n0	Bany_02834-RA		HEL_009103-RA	HMEL007719g1.t1	JC_03805-RA	XP_034840571.1	XP_039746653.1	Vcard_DToL08874-RA	XP_026494892.1
N1.HOG0008724	OG0005903	n0	Bany_16304-RA		HEL_013007-RA	HMEL011518-RA	JC_16431-RA	XP_034838944.1	XP_039762863.1	Vcard_DToL18627-RA	XP_026483167.1
N1.HOG0008725	OG0005904	n0	Bany_02835-RA		HEL_009104-RA	HMEL007720g1.t1	JC_03806-RA	XP_034840581.1	XP_039747441.1	Vcard_DToL08872-RA	XP_026494890.1
N1.HOG0008726	OG0005905	n0	Bany_02099-RA		HEL_004936-RA	HMEL004114g1.t1	JC_14349-RA	XP_034826405.1	XP_039748233.1	Vcard_DToL16472-RA	XP_026499375.1
N1.HOG0008727	OG0005906	n0	Bany_16636-RA		HEL_000403-RA	HMEL011442g1.t1	JC_13999-RA	XP_034836666.1	XP_039748297.1	Vcard_DToL14009-RA	XP_026490376.1
N1.HOG0008728	OG0005907	n0	Bany_13799-RA		HEL_000832-RA	HMEL037532g1.t1	JC_06869-RA	XP_034831106.1	XP_039755668.1	Vcard_DToL12338-RA	XP_026499092.1
N1.HOG0008729	OG0005908	n0	Bany_04546-RA		HEL_002595-RA	HMEL030744g1.t1	JC_01432-RA	XP_034835166.1	XP_039757375.1	Vcard_DToL01046-RA	XP_026497840.1
N1.HOG0008730	OG0005909	n0	Bany_03649-RA		HEL_002354-RA	HMEL030202g1.t1	JC_08087-RA	XP_034824648.1	XP_039764364.1	Vcard_DToL06113-RA	XP_026488299.1
N1.HOG0008731	OG0005910	n0	Bany_03650-RA		HEL_002355-RA	HMEL030203g1.t1	JC_08088-RA	XP_034824484.1	XP_039764372.1	Vcard_DToL06112-RA	XP_026488286.1
N1.HOG0008732	OG0005911	n0	Bany_17166-RA		HEL_001951-RA	HMEL030386g1.t1	JC_13096-RA	XP_034836054.1	XP_039760079.1	Vcard_DToL15251-RA	XP_026497298.1
N1.HOG0008733	OG0005912	n0	Bany_00238-RA		HEL_001657-RA	HMEL010360g1.t1	JC_00656-RA	XP_034824151.1	XP_039745202.1	Vcard_DToL01961-RA	XP_026484636.1
N1.HOG0008734	OG0005913	n0	Bany_03651-RA		HEL_002356-RA	HMEL017194g1.t1	JC_08089-RA	XP_034829774.1	XP_039765149.1	Vcard_DToL06111-RA	XP_026488275.1
N1.HOG0008735	OG0005914	n0	Bany_00239-RA		HEL_001656-RA	HMEL010361g1.t1	JC_00655-RA	XP_034824150.1	XP_039745096.1	Vcard_DToL01962-RA	XP_026484635.1
N1.HOG0008736	OG0005915	n0	Bany_06770-RA		HEL_000539-RA	HMEL011247g1.t1	JC_15963-RA	XP_034838461.1	XP_039748424.1	Vcard_DToL17578-RA	XP_026483790.1
N1.HOG0008737	OG0005916	n0	Bany_06771-RA		HEL_000540-RA	HMEL011248g1.t1	JC_15962-RA	XP_034838415.1		Vcard_DToL17576-RA	XP_026483789.1, XP_026483791.1
N1.HOG0008738	OG0005917	n0	Bany_10818-RA		HEL_004333-RA	HMEL025055-RA	JC_06389-RA	XP_034828679.1	XP_039750500.1	Vcard_DToL10561-RA	XP_026485405.1
N1.HOG0008739	OG0005918	n0	Bany_03652-RA		HEL_002357-RA	HMEL030204g1.t1	JC_08091-RA	XP_034829795.1	XP_039765154.1	Vcard_DToL06110-RA	XP_026488430.1
N1.HOG0008740	OG0005919	n0	Bany_00240-RA		HEL_001654-RA	HMEL010362g1.t1	JC_00653-RA	XP_034824149.1	XP_039765803.1	Vcard_DToL01964-RA	XP_026484633.1
N1.HOG0008741	OG0005920	n0	Bany_04550-RA		HEL_002603-RA	HMEL014108g1.t1	JC_01427-RA	XP_034835199.1	XP_039759524.1	Vcard_DToL01050-RA	XP_026497847.1
N1.HOG0008742	OG0005921	n0	Bany_04551-RA		HEL_002604-RA	HMEL014107g1.t1	JC_01426-RA	XP_034835139.1	XP_039753566.1	Vcard_DToL01051-RA	XP_026497833.1
N1.HOG0008743	OG0005922	n0	Bany_06078-RA		HEL_008000-RA	HMEL015729g1.t1	JC_09584-RA	XP_034827009.1	XP_039751590.1	Vcard_DToL06617-RA	XP_026488984.1
N1.HOG0008744	OG0005923	n0	Bany_03655-RA			HMEL017191g1.t1	JC_08096-RA, JC_08093-RA	XP_034824836.1	XP_039764966.1	Vcard_DToL06106-RA	XP_026488410.1
N1.HOG0008745	OG0005924	n0	Bany_08128-RA		HEL_009422-RA	HMEL032849g1.t1	JC_03478-RA	XP_034830572.1	XP_039753840.1	Vcard_DToL04177-RA	XP_026487191.1
N1.HOG0008746	OG0005925	n0	Bany_03656-RA		HEL_002359-RA, HEL_002360-RA	HMEL030206g1.t1	JC_08095-RA	XP_034824846.1	XP_039763673.1	Vcard_DToL06105-RA	XP_026488397.1
N1.HOG0008747	OG0005926	n0	Bany_09533-RA		HEL_005106-RA	HMEL021513g1.t1	JC_12782-RA	XP_034833773.1	XP_039758168.1	Vcard_DToL14892-RA	XP_026491005.1
N1.HOG0008748	OG0005927	n0	Bany_06079-RA		HEL_008001-RA	HMEL015730g1.t1	JC_09582-RA	XP_034826979.1	XP_039751350.1	Vcard_DToL06619-RA	XP_026488625.1
N1.HOG0008749	OG0005928	n0	Bany_17886-RA		HEL_009256-RA	HMEL004353g1.t1	JC_15015-RA	XP_034837260.1	XP_039760592.1	Vcard_DToL15936-RA	XP_026501718.1
N1.HOG0008750	OG0005929	n0	Bany_01143-RA		HEL_014198-RA		JC_12240-RA	XP_034827958.1	XP_039752364.1	Vcard_DToL07663-RA	XP_026487929.1, XP_026487930.1
N1.HOG0008751	OG0005930	n0	Bany_06080-RA		HEL_008002-RA	HMEL022506-RA	JC_09580-RA	XP_034827050.1	XP_039751334.1	Vcard_DToL06620-RA	XP_026494206.1
N1.HOG0008752	OG0005931	n0	Bany_02844-RA		HEL_009112-RA	HMEL007725g1.t1	JC_03813-RA	XP_034840562.1	XP_039747146.1	Vcard_DToL08865-RA	XP_026494876.1
N1.HOG0008753	OG0005932	n0	Bany_02845-RA		HEL_009113-RA	HMEL007726g1.t1	JC_03814-RA	XP_034840552.1	XP_039746928.1	Vcard_DToL08864-RA	XP_026494880.1
N1.HOG0008754	OG0005933	n0	Bany_06083-RA			HMEL015733g1.t1	JC_09578-RA	XP_034827004.1	XP_039751409.1	Vcard_DToL06622-RA	XP_026500467.1
N1.HOG0008755	OG0005934	n0	Bany_06776-RA		HEL_000544-RA	HMEL037394g1.t1	JC_15957-RA	XP_034838632.1	XP_039747976.1	Vcard_DToL17571-RA	XP_026483630.1
N1.HOG0008756	OG0005935	n0	Bany_10056-RA		HEL_007717-RA	HMEL031840g1.t1	JC_04565-RA	XP_034824406.1	XP_039749289.1	Vcard_DToL04927-RA	XP_026485829.1
N1.HOG0008757	OG0005936	n0	Bany_10057-RA		HEL_007718-RA	HMEL015358g1.t1	JC_04566-RA	XP_034824405.1	XP_039748875.1	Vcard_DToL04928-RA	XP_026485828.1
N1.HOG0008758	OG0005937	n0	Bany_02847-RA		HEL_009118-RA	HMEL007729g1.t1	JC_03818-RA	XP_034840573.1	XP_039747021.1	Vcard_DToL08862-RA	XP_026495328.1
N1.HOG0008759	OG0005938	n0	Bany_12787-RA		HEL_014542-RA	HMEL006471g1.t1	JC_16909-RA	XP_034837954.1	XP_039762289.1	Vcard_DToL18065-RA	XP_026488611.1
N1.HOG0008760	OG0005939	n0	Bany_10058-RA		HEL_007719-RA	HMEL031841g1.t1	JC_04567-RA	XP_034824875.1	XP_039748651.1	Vcard_DToL04929-RA	XP_026485700.1
N1.HOG0008761	OG0005940	n0	Bany_10059-RA		HEL_007720-RA	HMEL015361g1.t1	JC_04568-RA	XP_034824879.1	XP_039749000.1	Vcard_DToL04932-RA	XP_026485701.1
N1.HOG0008762	OG0005941	n0	Bany_00245-RA		HEL_001645-RA	HMEL013581g1.t1	JC_00647-RA	XP_034840973.1	XP_039745351.1	Vcard_DToL01979-RA	XP_026484448.1
N1.HOG0008763	OG0005942	n0	Bany_10060-RA		HEL_007721-RA	HMEL015362g1.t1	JC_04569-RA	XP_034824872.1	XP_039748648.1	Vcard_DToL04933-RA	XP_026485726.1
N1.HOG0008764	OG0005943	n0	Bany_12790-RA		HEL_014544-RA	HMEL006469g1.t1	JC_17008-RA	XP_034838295.1	XP_039762244.1	Vcard_DToL18063-RA	XP_026488628.1
N1.HOG0008765	OG0005944	n0	Bany_00247-RA		HEL_001644-RA	HMEL013580g1.t1	JC_00646-RA	XP_034841204.1	XP_039745099.1	Vcard_DToL01980-RA	XP_026484444.1
N1.HOG0008766	OG0005945	n0	Bany_05382-RA		HEL_008837-RA	HMEL005335g1.t1	JC_02513-RA	XP_034825470.1	XP_039745801.1	Vcard_DToL03505-RA	XP_026491207.1
N1.HOG0008767	OG0005946	n0	Bany_04553-RA		HEL_002606-RA	HMEL030748g1.t1	JC_01423-RA	XP_034835618.1	XP_039758250.1	Vcard_DToL01054-RA	XP_026497828.1
N1.HOG0008768	OG0005947	n0	Bany_15028-RA		HEL_013754-RA	HMEL007447-RA	JC_06052-RA	XP_034833216.1	XP_039758600.1	Vcard_DToL10223-RA	XP_026493171.1
N1.HOG0008769	OG0005948	n0	Bany_04554-RA		HEL_002608-RA, HEL_002607-RA	HMEL030749g1.t1		XP_034835630.1	XP_039761148.1	Vcard_DToL01055-RA	XP_026497835.1
N1.HOG0008770	OG0005949	n0	Bany_04556-RA		HEL_002609-RA	HMEL014101g1.t1	JC_01421-RA	XP_034835607.1	XP_039757081.1	Vcard_DToL01058-RA	XP_026497864.1
N1.HOG0008771	OG0005950	n0	Bany_12794-RA		HEL_014545-RA	HMEL006468g1.t1	JC_17011-RA	XP_034837914.1	XP_039762122.1	Vcard_DToL18061-RA	XP_026488601.1
N1.HOG0008772	OG0005951	n0	Bany_06088-RA		HEL_008793-RA	HMEL033874g1.t1	JC_02548-RA	XP_034825037.1	XP_039745857.1	Vcard_DToL03547-RA	XP_026491452.1
N1.HOG0008773	OG0005952	n0	Bany_14469-RA, Bany_15202-RA, Bany_12875-RA					XP_034831594.1	XP_039761904.1, XP_039761902.1, XP_039761903.1		XP_026488450.1
N1.HOG0008774	OG0005953	n0	Bany_13812-RA		HEL_000845-RA	HMEL037537g1.t1	JC_06898-RA	XP_034831123.1	XP_039755968.1	Vcard_DToL12327-RA	XP_026499299.1
N1.HOG0008775	OG0005954	n0	Bany_13813-RA		HEL_000846-RA	HMEL010867g1.t1	JC_06897-RA	XP_034831113.1	XP_039755360.1	Vcard_DToL12325-RA	XP_026499226.1
N1.HOG0008776	OG0005955	n0	Bany_04557-RA		HEL_002611-RA	HMEL030752g1.t1	JC_01420-RA	XP_034835649.1	XP_039757300.1	Vcard_DToL01060-RA	XP_026497894.1
N1.HOG0008777	OG0005956	n0	Bany_11980-RA		HEL_007810-RA	HMEL008972g1.t1	JC_08950-RA	XP_034829527.1	XP_039749627.1	Vcard_DToL07217-RA	XP_026496972.1
N1.HOG0008778	OG0005957	n0	Bany_06780-RA		HEL_000547-RA	HMEL008505-RA	JC_15954-RA	XP_034838416.1	XP_039747721.1	Vcard_DToL17568-RA	XP_026483795.1
N1.HOG0008779	OG0005958	n0	Bany_13814-RA		HEL_000849-RA	HMEL037538g1.t1	JC_06896-RA	XP_034831128.1	XP_039755396.1	Vcard_DToL12324-RA	XP_026499233.1
N1.HOG0008780	OG0005959	n0	Bany_13815-RA		HEL_000850-RA	HMEL037539g1.t1	JC_06894-RA	XP_034831130.1	XP_039755400.1	Vcard_DToL12323-RA	XP_026499234.1
N1.HOG0008781	OG0005960	n0	Bany_11981-RA		HEL_007809-RA	HMEL008973g1.t1	JC_08949-RA	XP_034829528.1	XP_039749365.1	Vcard_DToL07219-RA	XP_026496912.1
N1.HOG0008782	OG0005961	n0	Bany_02851-RA		HEL_009120-RA	HMEL007732g1.t1	JC_03821-RA	XP_034840579.1	XP_039747096.1	Vcard_DToL08860-RA	XP_026495330.1
N1.HOG0008783	OG0005962	n0	Bany_11357-RA		HEL_006459-RA	HMEL005513g1.t1	JC_10130-RA	XP_034835292.1	XP_039758994.1	Vcard_DToL13439-RA	XP_026490819.1
N1.HOG0008784	OG0005963	n0	Bany_16315-RA		HEL_013931-RA	HMEL037189g1.t1	JC_16451-RA	XP_034838736.1	XP_039762862.1	Vcard_DToL18662-RA	XP_026483141.1
N1.HOG0008785	OG0005964	n4	Bany_16316-RA								XP_026487091.1
N1.HOG0008786	OG0005964	n5	Bany_17649-RA		HEL_013966-RA						
N1.HOG0008787	OG0005964	n6						XP_034838734.1	XP_039762695.1	Vcard_DToL18598-RA	
N1.HOG0008788	OG0005965	n0	Bany_15032-RA		HEL_013760-RA	HMEL007445g1.t1	JC_06048-RA	XP_034833162.1	XP_039758803.1	Vcard_DToL10216-RA	XP_026493109.1
N1.HOG0008789	OG0005966	n0	Bany_11359-RA		HEL_006461-RA	HMEL005515g1.t1	JC_10127-RA	XP_034835288.1	XP_039758995.1	Vcard_DToL13437-RA	XP_026490807.1
N1.HOG0008790	OG0005967	n0	Bany_17894-RA		HEL_009245-RA	HMEL014462g1.t1	JC_15020-RA	XP_034837086.1	XP_039760409.1	Vcard_DToL15927-RA	XP_026501724.1
