HOG	OG	Gene Tree Parent Clade	Bicyclus_anynana	Danaus_plexippus	Heliconius_erato_lativitta	Heliconius_melpomene_melpomene	Junonia_coenia	Maniola_hyperantus	Pararge_aegeria	Vanessa_cardui	Vanessa_tameamea
N2.HOG0007150	OG0005006	n0	Bany_13646-RA					XP_034831437.1	XP_039755881.1		
N2.HOG0007151	OG0005007	n0	Bany_03483-RA					XP_034824099.1	XP_039764547.1		
N2.HOG0007152	OG0005008	n0	Bany_05898-RA					XP_034826792.1	XP_039751474.1		
N2.HOG0007153	OG0005009	n0	Bany_17420-RA					XP_034836829.1	XP_039761014.1, XP_039761015.1		
N2.HOG0007154	OG0005010	n0	Bany_13647-RA					XP_034831428.1	XP_039755857.1		
N2.HOG0007155	OG0005011	n0	Bany_13651-RA					XP_034831436.1	XP_039755418.1, XP_039755419.1		
N2.HOG0007156	OG0005012	n0	Bany_05204-RA					XP_034825527.1	XP_039746327.1		
N2.HOG0007157	OG0005013	n0	Bany_12488-RA					XP_034838183.1	XP_039762177.1		
N2.HOG0007158	OG0005014	n0	Bany_06565-RA					XP_034837717.1	XP_039761760.1		
N2.HOG0007159	OG0005015	n0	Bany_05207-RA					XP_034825305.1	XP_039745655.1		
N2.HOG0007160	OG0005016	n0	Bany_01872-RA					XP_034825855.1	XP_039749332.1		
N2.HOG0007161	OG0005017	n0	Bany_06567-RA					XP_034837573.1	XP_039761610.1		
N2.HOG0007162	OG0005018	n0	Bany_17718-RA					XP_034837141.1	XP_039760846.1		
N2.HOG0007163	OG0005019	n0	Bany_07958-RA					XP_034830457.1	XP_039754138.1		
N2.HOG0007164	OG0005020	n0	Bany_14293-RA					XP_034834922.1	XP_039756634.1		
N2.HOG0007165	OG0005021	n0	Bany_14294-RA					XP_034834446.1	XP_039756618.1		
N2.HOG0007166	OG0005022	n0	Bany_07959-RA					XP_034830460.1	XP_039753953.1		
N2.HOG0007167	OG0005023	n0	Bany_14295-RA					XP_034834447.1	XP_039756491.1		
N2.HOG0007168	OG0005024	n0	Bany_07960-RA					XP_034830453.1	XP_039753951.1		
N2.HOG0007169	OG0005025	n0	Bany_05212-RA					XP_034825303.1	XP_039746264.1		
N2.HOG0007170	OG0005026	n0	Bany_07961-RA					XP_034830850.1	XP_039753954.1		
N2.HOG0007171	OG0005027	n0	Bany_05903-RA					XP_034826693.1	XP_039751652.1		
N2.HOG0007172	OG0005028	n0	Bany_05213-RA					XP_034825322.1	XP_039745780.1		
N2.HOG0007173	OG0005029	n0	Bany_05214-RA					XP_034825301.1	XP_039745779.1		
N2.HOG0007174	OG0005030	n0	Bany_06569-RA					XP_034837574.1	XP_039761427.1		
N2.HOG0007175	OG0005031	n0	Bany_17721-RA					XP_034837422.1	XP_039760812.1		
N2.HOG0007176	OG0005032	n0	Bany_14300-RA					XP_034834625.1	XP_039756042.1		
N2.HOG0007177	OG0005033	n0	Bany_14301-RA					XP_034834628.1	XP_039756489.1		
N2.HOG0007178	OG0005034	n0	Bany_00026-RA					XP_034841251.1	XP_039745032.1		
N2.HOG0007179	OG0005035	n0	Bany_14302-RA					XP_034834620.1	XP_039756284.1, XP_039756285.1		
N2.HOG0007180	OG0005036	n0	Bany_04342-RA					XP_034834035.1, XP_034832066.1	XP_039761456.1		
N2.HOG0007181	OG0005037	n0	Bany_16970-RA					XP_034835973.1	XP_039760299.1		
N2.HOG0007182	OG0005038	n0	Bany_16971-RA					XP_034835968.1	XP_039760108.1		
N2.HOG0007183	OG0005039	n0	Bany_17424-RA					XP_034836828.1	XP_039761174.1		
N2.HOG0007184	OG0005040	n0	Bany_05215-RA					XP_034825299.1	XP_039745782.1		
N2.HOG0007185	OG0005041	n0	Bany_12500-RA					XP_034838145.1	XP_039762305.1		
N2.HOG0007186	OG0005042	n0	Bany_03486-RA					XP_034824247.1	XP_039764953.1		
N2.HOG0007187	OG0005043	n0	Bany_16483-RA					XP_034836569.1	XP_039748055.1		
N2.HOG0007188	OG0005044	n0	Bany_01879-RA					XP_034826178.1	XP_039758894.1		
N2.HOG0007189	OG0005045	n0	Bany_12501-RA					XP_034838181.1	XP_039762431.1		
N2.HOG0007190	OG0005046	n0	Bany_05218-RA					XP_034825321.1	XP_039746094.1, XP_039746095.1		
N2.HOG0007191	OG0005047	n0	Bany_01880-RA					XP_034826448.1	XP_039759213.1		
N2.HOG0007192	OG0005048	n0	Bany_05219-RA					XP_034825323.1	XP_039746138.1		
N2.HOG0007193	OG0005049	n0	Bany_01881-RA					XP_034825966.1	XP_039759091.1		
N2.HOG0007194	OG0005050	n0	Bany_06571-RA					XP_034837629.1	XP_039761536.1, XP_039761537.1		
N2.HOG0007195	OG0005051	n0	Bany_15494-RA					XP_034829473.1	XP_039754933.1		
N2.HOG0007196	OG0005052	n0	Bany_01882-RA					XP_034826062.1	XP_039746340.1		
N2.HOG0007197	OG0005053	n0	Bany_16975-RA					XP_034836234.1	XP_039760092.1		
N2.HOG0007198	OG0005054	n0	Bany_16976-RA					XP_034835828.1	XP_039760109.1		
N2.HOG0007199	OG0005055	n0	Bany_11850-RA					XP_034829747.1	XP_039750074.1		
N2.HOG0007200	OG0005056	n0	Bany_02666-RA					XP_034840035.1	XP_039747063.1		
N2.HOG0007201	OG0005057	n0	Bany_14304-RA					XP_034834622.1	XP_039756298.1		
N2.HOG0007202	OG0005058	n0	Bany_01884-RA					XP_034839740.1	XP_039747211.1, XP_039747212.1		
N2.HOG0007203	OG0005059	n0	Bany_00031-RA					XP_034841252.1	XP_039765739.1		
N2.HOG0007204	OG0005060	n0	Bany_16488-RA, Bany_16489-RA					XP_034836563.1	XP_039748371.1		
N2.HOG0007205	OG0005061	n0	Bany_08693-RA					XP_034831919.1	XP_039753532.1		
N2.HOG0007206	OG0005062	n0	Bany_09940-RA					XP_034824418.1	XP_039749314.1		
N2.HOG0007207	OG0005063	n0	Bany_05222-RA					XP_034825356.1	XP_039745981.1		
N2.HOG0007208	OG0005064	n0	Bany_11157-RA					XP_034835127.1	XP_039759149.1		
N2.HOG0007209	OG0005065	n0	Bany_17735-RA					XP_034837221.1	XP_039760785.1		
N2.HOG0007210	OG0005066	n0	Bany_16977-RA					XP_034835830.1	XP_039759758.1		
N2.HOG0007211	OG0005067	n0	Bany_06573-RA					XP_034837639.1	XP_039761718.1		
N2.HOG0007212	OG0005068	n0	Bany_06575-RA					XP_034837602.1	XP_039761716.1		
N2.HOG0007213	OG0005069	n0	Bany_16980-RA					XP_034835829.1	XP_039759756.1		
N2.HOG0007214	OG0005070	n0	Bany_11160-RA					XP_034835137.1	XP_039759218.1		
N2.HOG0007215	OG0005071	n0	Bany_13658-RA					XP_034831323.1	XP_039755454.1		
N2.HOG0007216	OG0005072	n0	Bany_02667-RA					XP_034840302.1	XP_039747367.1		
N2.HOG0007217	OG0005073	n0	Bany_13660-RA					XP_034831530.1	XP_039755763.1		
N2.HOG0007218	OG0005074	n0	Bany_13049-RA					XP_034833031.1	XP_039757065.1		
N2.HOG0007219	OG0005075	n0	Bany_11163-RA					XP_034835132.1	XP_039759107.1		
N2.HOG0007220	OG0005076	n0	Bany_15500-RA					XP_034828990.1	XP_039755092.1		
N2.HOG0007221	OG0005077	n0	Bany_07978-RA					XP_034830717.1	XP_039753754.1		
N2.HOG0007222	OG0005078	n0	Bany_06578-RA					XP_034837481.1	XP_039761411.1		
N2.HOG0007223	OG0005079	n0	Bany_08699-RA					XP_034832064.1	XP_039753527.1		
N2.HOG0007224	OG0005080	n0	Bany_05228-RA					XP_034825403.1	XP_039746218.1		
N2.HOG0007225	OG0005081	n0	Bany_03495-RA					XP_034827251.1	XP_039765058.1		
N2.HOG0007226	OG0005082	n0	Bany_16500-RA								
N2.HOG0007227	OG0005083	n0	Bany_16503-RA					XP_034836435.1	XP_039748039.1		
N2.HOG0007228	OG0005084	n0	Bany_03496-RA					XP_034827241.1	XP_039765225.1		
N2.HOG0007229	OG0005085	n0	Bany_16093-RA					XP_034838808.1	XP_039762506.1		
N2.HOG0007230	OG0005086	n0	Bany_11166-RA					XP_034835138.1	XP_039759011.1		
N2.HOG0007231	OG0005087	n0	Bany_11167-RA					XP_034835245.1	XP_039759009.1		
N2.HOG0007232	OG0005088	n0	Bany_14310-RA					XP_034834498.1	XP_039756136.1		
N2.HOG0007233	OG0005089	n0	Bany_17436-RA					XP_034836759.1	XP_039761195.1, XP_039761194.1		
N2.HOG0007234	OG0005090	n0	Bany_07979-RA					XP_034830716.1	XP_039754205.1		
N2.HOG0007235	OG0005091	n0	Bany_14311-RA					XP_034834349.1	XP_039756137.1		
N2.HOG0007236	OG0005092	n0	Bany_14312-RA					XP_034834591.1	XP_039756063.1		
N2.HOG0007237	OG0005093	n0	Bany_07980-RA					XP_034830721.1	XP_039754123.1		
N2.HOG0007238	OG0005094	n0	Bany_16989-RA					XP_034836132.1	XP_039759997.1		
N2.HOG0007239	OG0005095	n0	Bany_17437-RA					XP_034836760.1	XP_039761295.1		
N2.HOG0007240	OG0005096	n0	Bany_09356-RA					XP_034834264.1, XP_034833933.1	XP_039757885.1, XP_039758026.1		
N2.HOG0007241	OG0005097	n0	Bany_13664-RA					XP_034831404.1	XP_039755940.1		
N2.HOG0007242	OG0005098	n0	Bany_13665-RA					XP_034831382.1	XP_039755939.1		
N2.HOG0007243	OG0005099	n0	Bany_02668-RA					XP_034840176.1	XP_039746990.1		
N2.HOG0007244	OG0005100	n0	Bany_14313-RA					XP_034834864.1	XP_039756444.1		
N2.HOG0007245	OG0005101	n0	Bany_14314-RA					XP_034834860.1	XP_039756289.1		
N2.HOG0007246	OG0005102	n0	Bany_11170-RA					XP_034835247.1	XP_039759412.1		
N2.HOG0007247	OG0005103	n0	Bany_14929-RA					XP_034833503.1	XP_039758768.1		
N2.HOG0007248	OG0005104	n0	Bany_13666-RA					XP_034831405.1	XP_039755707.1		
N2.HOG0007249	OG0005105	n0	Bany_04352-RA					XP_034832607.1	XP_039758660.1		
N2.HOG0007250	OG0005106	n0	Bany_14316-RA					XP_034834862.1	XP_039756135.1		
N2.HOG0007251	OG0005107	n0	Bany_16991-RA					XP_034835839.1	XP_039759992.1		
N2.HOG0007252	OG0005108	n0	Bany_00982-RA					XP_034827973.1	XP_039752175.1		
N2.HOG0007253	OG0005109	n0	Bany_13668-RA					XP_034831396.1	XP_039755726.1		
N2.HOG0007254	OG0005110	n0	Bany_07984-RA					XP_034839528.1	XP_039763236.1		
N2.HOG0007255	OG0005111	n0	Bany_00983-RA					XP_034828289.1	XP_039752060.1		
N2.HOG0007256	OG0005112	n0	Bany_14317-RA					XP_034834924.1	XP_039756305.1		
N2.HOG0007257	OG0005113	n0	Bany_16992-RA					XP_034835841.1, XP_034835842.1	XP_039760221.1		
N2.HOG0007258	OG0005114	n0	Bany_00985-RA					XP_034828285.1	XP_039752485.1		
N2.HOG0007259	OG0005115	n0	Bany_16994-RA					XP_034835857.1	XP_039759986.1		
N2.HOG0007260	OG0005116	n0	Bany_14318-RA					XP_034835006.1	XP_039756554.1		
N2.HOG0007261	OG0005117	n0	Bany_15508-RA					XP_034829252.1	XP_039754821.1		
N2.HOG0007262	OG0005118	n0	Bany_15509-RA					XP_034829255.1	XP_039754984.1		
N2.HOG0007263	OG0005119	n0	Bany_03499-RA					XP_034841452.1	XP_039764836.1		
N2.HOG0007264	OG0005120	n0	Bany_15510-RA					XP_034829251.1	XP_039755085.1		
N2.HOG0007265	OG0005121	n0	Bany_03500-RA					XP_034841217.1	XP_039765044.1		
N2.HOG0007266	OG0005122	n0	Bany_15511-RA					XP_034828975.1	XP_039754883.1		
N2.HOG0007267	OG0005123	n0	Bany_05907-RA					XP_034826956.1	XP_039751722.1		
N2.HOG0007268	OG0005124	n0	Bany_06586-RA					XP_034837497.1	XP_039761544.1		
N2.HOG0007269	OG0005125	n0	Bany_16996-RA					XP_034835941.1	XP_039760003.1		
N2.HOG0007270	OG0005126	n0	Bany_01899-RA					XP_034826348.1	XP_039765927.1		
N2.HOG0007271	OG0005127	n0	Bany_01900-RA					XP_034826331.1	XP_039748776.1		
N2.HOG0007272	OG0005128	n0	Bany_16100-RA					XP_034839109.1	XP_039762792.1		
N2.HOG0007273	OG0005129	n0	Bany_03503-RA					XP_034841344.1	XP_039765142.1		
N2.HOG0007274	OG0005130	n0	Bany_04367-RA					XP_034834189.1	XP_039754839.1		
N2.HOG0007275	OG0005131	n0	Bany_15515-RA					XP_034828949.1	XP_039754709.1		
N2.HOG0007276	OG0005132	n0	Bany_09949-RA					XP_034824431.1	XP_039748988.1		
N2.HOG0007277	OG0005133	n0	Bany_07988-RA					XP_034830315.1	XP_039754207.1, XP_039754206.1		
N2.HOG0007278	OG0005134	n0	Bany_12532-RA					XP_034837814.1	XP_039762221.1		
N2.HOG0007279	OG0005135	n0	Bany_15516-RA					XP_034828948.1	XP_039754975.1		
N2.HOG0007280	OG0005136	n0	Bany_09950-RA					XP_034824432.1	XP_039749135.1		
N2.HOG0007281	OG0005137	n0	Bany_08714-RA					XP_034831881.1	XP_039753414.1		
N2.HOG0007282	OG0005138	n0	Bany_08715-RA					XP_034831866.1	XP_039753012.1		
N2.HOG0007283	OG0005139	n0	Bany_15519-RA					XP_034829373.1	XP_039755037.1		
N2.HOG0007284	OG0005140	n0	Bany_12533-RA					XP_034838086.1	XP_039762000.1		
N2.HOG0007285	OG0005141	n0	Bany_05908-RA					XP_034826686.1	XP_039751518.1		
N2.HOG0007286	OG0005142	n0	Bany_03506-RA					XP_034841513.1	XP_039765133.1		
N2.HOG0007287	OG0005143	n0	Bany_15520-RA					XP_034829372.1	XP_039755086.1		
N2.HOG0007288	OG0005144	n0	Bany_05909-RA					XP_034827340.1	XP_039751397.1		
N2.HOG0007289	OG0005145	n0	Bany_03508-RA					XP_034824690.1	XP_039765239.1		
N2.HOG0007290	OG0005146	n0	Bany_11173-RA					XP_034835241.1	XP_039759558.1		
N2.HOG0007291	OG0005147	n0	Bany_02672-RA					XP_034840158.1	XP_039747151.1, XP_039747152.1		
N2.HOG0007292	OG0005148	n0	Bany_00037-RA					XP_034823970.1	XP_039765846.1		
N2.HOG0007293	OG0005149	n0	Bany_08717-RA					XP_034831880.1	XP_039753651.1		
N2.HOG0007294	OG0005150	n0	Bany_02674-RA					XP_034840157.1	XP_039746963.1		
N2.HOG0007295	OG0005151	n0	Bany_03511-RA					XP_034824506.1	XP_039765064.1		
N2.HOG0007296	OG0005152	n0	Bany_08718-RA					XP_034831873.1	XP_039753230.1		
N2.HOG0007297	OG0005153	n0	Bany_05912-RA					XP_034827342.1	XP_039750989.1		
N2.HOG0007298	OG0005154	n0	Bany_13062-RA					XP_034832562.1	XP_039757051.1		
N2.HOG0007299	OG0005155	n0	Bany_09366-RA					XP_034833862.1	XP_039757875.1		
N2.HOG0007300	OG0005156	n0	Bany_07214-RA					XP_034839267.1	XP_039763746.1		
N2.HOG0007301	OG0005157	n0	Bany_04375-RA					XP_034837469.1	XP_039756942.1		
N2.HOG0007302	OG0005158	n0	Bany_09368-RA					XP_034833860.1	XP_039758104.1		
N2.HOG0007303	OG0005159	n0	Bany_02678-RA					XP_034840210.1	XP_039746734.1		
N2.HOG0007304	OG0005160	n0	Bany_04377-RA					XP_034837419.1	XP_039759546.1		
N2.HOG0007305	OG0005161	n0	Bany_13065-RA					XP_034832593.1	XP_039756770.1		
N2.HOG0007306	OG0005162	n0	Bany_05915-RA					XP_034827343.1	XP_039750990.1		
N2.HOG0007307	OG0005163	n0	Bany_07217-RA					XP_034839157.1	XP_039763192.1		
N2.HOG0007308	OG0005164	n0	Bany_05232-RA					XP_034825645.1	XP_039746344.1		
N2.HOG0007309	OG0005165	n0	Bany_05917-RA					XP_034826714.1	XP_039751695.1		
N2.HOG0007310	OG0005166	n0	Bany_03514-RA					XP_034825521.1	XP_039764702.1		
N2.HOG0007311	OG0005167	n0	Bany_02679-RA					XP_034840769.1	XP_039747339.1		
N2.HOG0007312	OG0005168	n0	Bany_05237-RA					XP_034825646.1	XP_039745867.1		
N2.HOG0007313	OG0005169	n0	Bany_00042-RA					XP_034823969.1	XP_039745087.1		
N2.HOG0007314	OG0005170	n0	Bany_05238-RA					XP_034825641.1	XP_039746088.1		
N2.HOG0007315	OG0005171	n0	Bany_16110-RA, Bany_16109-RA					XP_034839088.1	XP_039762799.1		
N2.HOG0007316	OG0005172	n0	Bany_00044-RA					XP_034823948.1	XP_039765830.1		
N2.HOG0007317	OG0005173	n0	Bany_15524-RA					XP_034829467.1	XP_039755207.1		
N2.HOG0007318	OG0005174	n0	Bany_09373-RA					XP_034834067.1	XP_039757444.1		
N2.HOG0007319	OG0005175	n0	Bany_12541-RA					XP_034838084.1	XP_039761921.1		
N2.HOG0007320	OG0005176	n0	Bany_04379-RA					XP_034837503.1	XP_039760726.1		
N2.HOG0007321	OG0005177	n0	Bany_06594-RA					XP_034837726.1	XP_039761426.1		
N2.HOG0007322	OG0005178	n0	Bany_16507-RA					XP_034836474.1	XP_039748115.1		
N2.HOG0007323	OG0005179	n0	Bany_09375-RA					XP_034834259.1	XP_039757532.1		
N2.HOG0007324	OG0005180	n2	Bany_13684-RA					XP_034831402.1			
N2.HOG0007325	OG0005180	n6	Bany_13683-RA					XP_034831532.1			
N2.HOG0007326	OG0005181	n0	Bany_11860-RA					XP_034830005.1	XP_039749875.1		
N2.HOG0007327	OG0005182	n0	Bany_05922-RA					XP_034826892.1	XP_039751710.1		
N2.HOG0007328	OG0005183	n0	Bany_04384-RA					XP_034837531.1	XP_039759331.1		
N2.HOG0007329	OG0005184	n0	Bany_05923-RA					XP_034826894.1	XP_039751713.1		
N2.HOG0007330	OG0005185	n3	Bany_07223-RA								
N2.HOG0007331	OG0005186	n0	Bany_17453-RA					XP_034836796.1	XP_039761319.1		
N2.HOG0007332	OG0005187	n0	Bany_06597-RA					XP_034837601.1	XP_039761424.1		
N2.HOG0007333	OG0005188	n0	Bany_10649-RA					XP_034828343.1	XP_039750861.1		
N2.HOG0007334	OG0005189	n0	Bany_05926-RA						XP_039751602.1, XP_039751600.1, XP_039751601.1		
N2.HOG0007335	OG0005190	n0	Bany_17749-RA					XP_034837146.1	XP_039760645.1		
N2.HOG0007336	OG0005191	n0	Bany_01003-RA					XP_034828079.1	XP_039752266.1		
N2.HOG0007337	OG0005192	n0	Bany_05929-RA					XP_034826895.1	XP_039751302.1		
N2.HOG0007338	OG0005193	n0	Bany_13090-RA						XP_039757426.1		
N2.HOG0007339	OG0005194	n0	Bany_13689-RA					XP_034831380.1	XP_039755711.1		
N2.HOG0007340	OG0005195	n0	Bany_14331-RA					XP_034834691.1	XP_039756604.1		
N2.HOG0007341	OG0005196	n0	Bany_13093-RA					XP_034832663.1, XP_034832662.1	XP_039757312.1		
N2.HOG0007342	OG0005197	n0	Bany_04391-RA					XP_034837388.1	XP_039757357.1		
N2.HOG0007343	OG0005198	n0	Bany_01005-RA					XP_034828076.1	XP_039752597.1		
N2.HOG0007344	OG0005199	n0	Bany_13693-RA					XP_034831399.1	XP_039755701.1		
N2.HOG0007345	OG0005200	n0	Bany_11182-RA					XP_034835256.1	XP_039759174.1		
N2.HOG0007346	OG0005201	n0	Bany_13694-RA					XP_034831411.1	XP_039755422.1		
N2.HOG0007347	OG0005202	n0	Bany_14334-RA					XP_034834937.1	XP_039756128.1		
N2.HOG0007348	OG0005203	n0	Bany_00059-RA					XP_034823976.1	XP_039745311.1		
N2.HOG0007349	OG0005204	n0	Bany_00060-RA					XP_034823999.1	XP_039745396.1		
N2.HOG0007350	OG0005205	n0	Bany_09390-RA, Bany_09388-RA					XP_034834258.1	XP_039757564.1		
N2.HOG0007351	OG0005206	n0	Bany_11185-RA					XP_034835254.1, XP_034835253.1	XP_039759019.1		
N2.HOG0007352	OG0005207	n0	Bany_10656-RA					XP_034828354.1	XP_039750537.1		
N2.HOG0007353	OG0005208	n0	Bany_12551-RA					XP_034838103.1	XP_039762161.1		
N2.HOG0007354	OG0005209	n0	Bany_02688-RA					XP_034840345.1	XP_039747386.1		
N2.HOG0007355	OG0005210	n0	Bany_13697-RA					XP_034831403.1	XP_039755421.1		
N2.HOG0007356	OG0005211	n0	Bany_04394-RA					XP_034837595.1	XP_039753986.1		
N2.HOG0007357	OG0005212	n0	Bany_04395-RA					XP_034837480.1	XP_039761067.1		
N2.HOG0007358	OG0005213	n0	Bany_13102-RA					XP_034833008.1	XP_039757072.1		
N2.HOG0007359	OG0005214	n0	Bany_16119-RA					XP_034838935.1	XP_039762763.1		
N2.HOG0007360	OG0005215	n0	Bany_04396-RA					XP_034837552.1	XP_039760801.1		
N2.HOG0007361	OG0005216	n0	Bany_00065-RA					XP_034823977.1	XP_039745536.1		
N2.HOG0007362	OG0005217	n0	Bany_12553-RA					XP_034838101.1	XP_039762131.1		
N2.HOG0007363	OG0005218	n0	Bany_12554-RA					XP_034838097.1	XP_039761837.1		
N2.HOG0007364	OG0005219	n0	Bany_02690-RA					XP_034840814.1	XP_039747154.1		
N2.HOG0007365	OG0005220	n0	Bany_13701-RA					XP_034831385.1	XP_039755835.1		
N2.HOG0007366	OG0005221	n0	Bany_10660-RA					XP_034828344.1	XP_039750877.1		
N2.HOG0007367	OG0005222	n0	Bany_07995-RA					XP_034830477.1	XP_039754399.1		
N2.HOG0007368	OG0005223	n0	Bany_11191-RA					XP_034835260.1	XP_039759677.1, XP_039759678.1		
N2.HOG0007369	OG0005224	n0	Bany_01908-RA					XP_034826346.1	XP_039745375.1, XP_039745383.1		
N2.HOG0007370	OG0005225	n0	Bany_09960-RA					XP_034824721.1	XP_039748594.1		
N2.HOG0007371	OG0005226	n0	Bany_05246-RA, Bany_05245-RA					XP_034825354.1	XP_039746031.1		
N2.HOG0007372	OG0005227	n0	Bany_10662-RA					XP_034828793.1	XP_039750725.1		
N2.HOG0007373	OG0005228	n0	Bany_05247-RA					XP_034825353.1	XP_039745984.1		
N2.HOG0007374	OG0005229	n0	Bany_09961-RA					XP_034824635.1	XP_039748652.1		
N2.HOG0007375	OG0005230	n0	Bany_13107-RA					XP_034832943.1	XP_039756827.1		
N2.HOG0007376	OG0005231	n0	Bany_13704-RA					XP_034831393.1	XP_039755761.1		
N2.HOG0007377	OG0005232	n0	Bany_07228-RA					XP_034839288.1	XP_039763871.1		
N2.HOG0007378	OG0005233	n0	Bany_13109-RA								
N2.HOG0007379	OG0005234	n0	Bany_09965-RA					XP_034824642.1	XP_039748545.1		
N2.HOG0007380	OG0005235	n0	Bany_14341-RA					XP_034834671.1	XP_039756346.1		
N2.HOG0007381	OG0005236	n0	Bany_11867-RA					XP_034829749.1	XP_039750029.1		
N2.HOG0007382	OG0005237	n0	Bany_11868-RA					XP_034829748.1	XP_039750031.1		
N2.HOG0007383	OG0005238	n0	Bany_09966-RA					XP_034824643.1	XP_039748546.1		
N2.HOG0007384	OG0005239	n0	Bany_09399-RA					XP_034834020.1	XP_039757750.1		
N2.HOG0007385	OG0005240	n0	Bany_14343-RA					XP_034834739.1	XP_039756266.1		
N2.HOG0007386	OG0005241	n0	Bany_09967-RA					XP_034824639.1	XP_039748596.1		
N2.HOG0007387	OG0005242	n0	Bany_16128-RA					XP_034838787.1	XP_039762907.1		
N2.HOG0007388	OG0005243	n0	Bany_00072-RA					XP_034823958.1	XP_039765540.1		
N2.HOG0007389	OG0005244	n0	Bany_00073-RA					XP_034840842.1	XP_039765469.1		
N2.HOG0007390	OG0005245	n0	Bany_09969-RA					XP_034824634.1	XP_039749131.1		
N2.HOG0007391	OG0005246	n0	Bany_09400-RA					XP_034834025.1	XP_039757735.1		
N2.HOG0007392	OG0005247	n0	Bany_15530-RA					XP_034828947.1	XP_039754807.1		
N2.HOG0007393	OG0005248	n0	Bany_09970-RA					XP_034824221.1	XP_039748659.1		
N2.HOG0007394	OG0005249	n0	Bany_15531-RA					XP_034828946.1	XP_039755144.1		
N2.HOG0007395	OG0005250	n0	Bany_09971-RA					XP_034824719.1	XP_039748657.1		
N2.HOG0007396	OG0005251	n0	Bany_01017-RA					XP_034827767.1	XP_039752290.1		
N2.HOG0007397	OG0005252	n0	Bany_08000-RA					XP_034830888.1	XP_039754477.1		
N2.HOG0007398	OG0005253	n5							XP_039765474.1		
N2.HOG0007399	OG0005254	n0	Bany_16131-RA					XP_034838987.1	XP_039762981.1		
N2.HOG0007400	OG0005255	n0	Bany_00077-RA					XP_034823965.1	XP_039765622.1		
N2.HOG0007401	OG0005256	n0	Bany_11873-RA					XP_034829810.1	XP_039749871.1		
N2.HOG0007402	OG0005257	n0	Bany_17469-RA					XP_034836784.1	XP_039761259.1		
N2.HOG0007403	OG0005258	n0	Bany_08002-RA					XP_034830337.1	XP_039754476.1		
N2.HOG0007404	OG0005259	n0	Bany_00079-RA					XP_034823995.1	XP_039745208.1		
N2.HOG0007405	OG0005260	n0	Bany_11875-RA					XP_034829815.1	XP_039750170.1		
N2.HOG0007406	OG0005261	n0	Bany_15534-RA					XP_034829152.1	XP_039754960.1		
N2.HOG0007407	OG0005262	n0	Bany_15535-RA					XP_034828951.1	XP_039755053.1		
N2.HOG0007408	OG0005263	n0	Bany_05254-RA					XP_034825149.1	XP_039745980.1		
N2.HOG0007409	OG0005264	n0	Bany_00080-RA					XP_034823962.1	XP_039745272.1		
N2.HOG0007410	OG0005265	n0	Bany_05255-RA					XP_034825150.1	XP_039746063.1		
N2.HOG0007411	OG0005266	n0	Bany_01019-RA					XP_034827680.1	XP_039751839.1		
N2.HOG0007412	OG0005267	n0	Bany_00081-RA					XP_034823940.1	XP_039765866.1		
N2.HOG0007413	OG0005268	n0	Bany_08006-RA					XP_034830887.1	XP_039754298.1		
N2.HOG0007414	OG0005269	n0	Bany_13116-RA					XP_034832657.1	XP_039757138.1		
N2.HOG0007415	OG0005270	n0	Bany_00083-RA					XP_034824000.1	XP_039765491.1		
N2.HOG0007416	OG0005271	n0	Bany_06609-RA					XP_034838588.1	XP_039748043.1		
N2.HOG0007417	OG0005272	n0	Bany_03523-RA					XP_034840847.1	XP_039765808.1		
N2.HOG0007418	OG0005273	n0	Bany_11197-RA					XP_034835631.1	XP_039759427.1		
N2.HOG0007419	OG0005274	n0	Bany_11198-RA					XP_034835627.1	XP_039759150.1		
N2.HOG0007420	OG0005275	n0	Bany_11878-RA					XP_034829816.1	XP_039749763.1		
N2.HOG0007421	OG0005276	n0	Bany_13119-RA					XP_034833047.1	XP_039757399.1		
N2.HOG0007422	OG0005277	n0	Bany_16135-RA					XP_034838993.1	XP_039762888.1		
N2.HOG0007423	OG0005278	n0	Bany_08726-RA					XP_034832032.1	XP_039753610.1		
N2.HOG0007424	OG0005279	n0	Bany_17477-RA					XP_034836730.1	XP_039760897.1		
N2.HOG0007425	OG0005280	n0	Bany_17757-RA					XP_034837205.1	XP_039760426.1		
N2.HOG0007426	OG0005281	n0	Bany_13122-RA					XP_034833049.1	XP_039757008.1		
N2.HOG0007427	OG0005282	n0	Bany_07237-RA					XP_034839426.1	XP_039763397.1		
N2.HOG0007428	OG0005283	n0	Bany_09974-RA					XP_034824427.1	XP_039748837.1		
N2.HOG0007429	OG0005284	n3	Bany_03524-RA						XP_039764453.1		
N2.HOG0007430	OG0005285	n0	Bany_11208-RA					XP_034835073.1	XP_039759153.1		
N2.HOG0007431	OG0005286	n0	Bany_08728-RA					XP_034831724.1	XP_039753507.1		
N2.HOG0007432	OG0005287	n0	Bany_14954-RA					XP_034833152.1	XP_039758742.1		
N2.HOG0007433	OG0005288	n0	Bany_01027-RA					XP_034827674.1	XP_039752458.1		
N2.HOG0007434	OG0005289	n0	Bany_15545-RA					XP_034828957.1	XP_039754664.1		
N2.HOG0007435	OG0005290	n0	Bany_10679-RA						XP_039750672.1		
N2.HOG0007436	OG0005291	n0	Bany_17478-RA					XP_034837039.1	XP_039761191.1		
